1685174276.011,2023-05-27 07:57:56.011,1,92.97,-0.06250000005822187,0,7.944620333966243,525478141163,1,null_state
1685174276.628,2023-05-27 07:57:56.628,1,91.21,1.5625000014551773,0,7.918782307435708,525484147133,1,null_state
1685174277.24,2023-05-27 07:57:57.240,1,69.92,1.5625000014551773,0,7.918782307435708,525490299619,1,null_state
1685174277.85,2023-05-27 07:57:57.850,1,70.08,1.0000000009313226,0,7.928093747185391,525496005997,1,null_state
1685174278.458,2023-05-27 07:57:58.458,1,87.01,1.6250000000582077,0,7.928678759106838,525502001420,1,null_state
1685174279.072,2023-05-27 07:57:59.072,1,64.94,1.6250000000582077,0,7.928678759106838,525507836609,1,null_state
1685174279.68,2023-05-27 07:57:59.680,1,65.46,0.3124999988358468,0,7.958014669417684,525513663822,1,null_state
1685174280.293,2023-05-27 07:58:00.293,1,92.75,0.3124999988358468,0,7.956564327362433,525519455651,1,null_state
1685174280.902,2023-05-27 07:58:00.902,1,86.11,1.3750000012805828,0,7.956564327362433,525525142312,1,null_state
1685174281.51,2023-05-27 07:58:01.510,1,63.6,1.1874999981955767,0,7.967984247578995,525531120540,1,null_state
1685174282.12,2023-05-27 07:58:02.120,1,92.19,1.1874999981955767,0,7.967984247578995,525536826553,1,null_state
1685174282.728,2023-05-27 07:58:02.728,1,84.55,0.6250000005820766,0,7.970263356522962,525542928412,1,null_state
1685174283.335,2023-05-27 07:58:03.335,1,72.18,1.3125000012223609,0,7.991238471456476,525548599472,1,null_state
1685174283.943,2023-05-27 07:58:03.943,1,73.5,1.3125000012223609,0,7.991238471456476,525554729728,1,null_state
1685174284.552,2023-05-27 07:58:04.552,1,88.08,0.12500000011641532,0,7.973285918117099,525560356846,1,null_state
1685174285.16,2023-05-27 07:58:05.160,1,67.83,0.12500000011641532,0,7.973285918117099,525566482346,1,null_state
1685174285.768,2023-05-27 07:58:05.768,1,68.68,0.9999999994761453,0,7.960196276374744,525572704471,1,null_state
1685174286.4,2023-05-27 07:58:06.400,1,87.41,1.7500000016298145,0,7.913517200142694,525578381166,1,null_state
1685174287.008,2023-05-27 07:58:07.008,1,81.65,1.7500000016298145,0,7.913517200142694,525584648304,1,null_state
1685174287.617,2023-05-27 07:58:07.617,1,63.57,1.0624999995343245,0,7.931798822687884,525590318232,1,null_state
1685174288.228,2023-05-27 07:58:08.228,1,96.64,1.0624999995343245,0,7.931798822687884,525596294887,1,null_state
1685174288.835,2023-05-27 07:58:08.835,1,89.47,0.3125000002910241,0,7.953395512787933,525602018752,1,null_state
1685174289.443,2023-05-27 07:58:09.443,1,64.19,1.6250000000582077,0,7.97593065951197,525608210555,1,null_state
1685174290.051,2023-05-27 07:58:10.051,1,100.35,1.6250000000582077,0,7.97593065951197,525614084455,1,null_state
1685174290.66,2023-05-27 07:58:10.660,1,81.77,0.25000000023281643,0,7.9603790926001965,525619513792,1,null_state
1685174291.268,2023-05-27 07:58:11.268,1,70.8,0.25000000023281643,0,7.949215115099268,525625200146,1,null_state
1685174291.876,2023-05-27 07:58:11.876,1,63.7,3.062499998486601,0,7.949215115099268,525630886617,1,null_state
1685174292.484,2023-05-27 07:58:12.484,1,91.1,1.0624999995343387,0,7.952237676693405,525636789120,1,null_state
1685174293.093,2023-05-27 07:58:13.093,1,88.54,1.0624999995343387,0,7.952237676693405,525642210953,1,null_state
1685174293.7,2023-05-27 07:58:13.700,1,64.04,0.6875000006402843,0,7.959026252531852,525648404204,1,null_state
